CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
109	435	-44.998	0.000	0.7841	0.6487	1
111	144	265.167	0.000	0.7494	0.4481	1
111	154	0.000	0.000	0.8445	0.8502	1
111	253	265.168	0.000	0.7599	0.5149	1
111	373	154.085	0.000	0.7089	0.5472	1
111	514	265.117	0.000	0.7274	0.3558	1
111	520	291.133	0.000	0.7613	0.4846	1
111	682	138.054	0.000	0.7270	0.5428	1
112	121	57.022	0.000	0.7130	0.4566	1
112	122	-0.984	0.000	0.8378	0.7793	1
112	131	-16.068	0.000	0.7699	0.6838	1
112	163	-13.979	0.000	0.7492	0.7470	1
112	185	-66.047	0.000	0.7192	0.7534	1
112	203	-97.053	0.000	0.7541	0.5846	1
112	208	-73.089	0.000	0.7118	0.5850	1
112	212	-66.010	0.000	0.8282	0.7075	1
112	220	-16.068	0.000	0.8337	0.6887	1
112	243	-16.031	0.000	0.8516	0.7158	1
